ant_id,support_id,operateur,generation,bande_mhz,systeme,statut,ant_lat,ant_lon,commune,code_insee,dist_ligne_km
35063,535409,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35064,535409,BOUYGUES TELECOM,5G,3500,5G NR 3500,Techniquement opérationnel,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35065,535409,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35066,535409,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35067,535409,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35068,535409,BOUYGUES TELECOM,4G,2600,LTE 2600,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35069,535409,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35070,535409,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
35071,535409,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
43707,588097,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43708,588097,BOUYGUES TELECOM,5G,3500,5G NR 3500,Techniquement opérationnel,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43709,588097,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
52266,656181,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.62027777777778,3.761111111111111,La Halle,63179,2.9202319166364457
52267,656181,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.62027777777778,3.761111111111111,La Halle,63179,2.9202319166364457
52268,656181,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.62027777777778,3.761111111111111,La Halle,63179,2.9202319166364457
52269,656181,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.62027777777778,3.761111111111111,La Halle,63179,2.9202319166364457
64642,758708,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.1189992589946227
64645,758708,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.1189992589946227
64646,758708,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.658055555555556,3.723055555555556,RESSONCLES,63454,2.1189992589946227
43710,588097,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43711,588097,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43712,588097,BOUYGUES TELECOM,4G,2600,LTE 2600,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43713,588097,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43714,588097,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
43715,588097,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
71585,807773,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.669444444444444,3.6327777777777777,Girodon,63355,0.4985991555700203
71586,807773,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.669444444444444,3.6327777777777777,Girodon,63355,0.4985991555700203
71587,807773,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.669444444444444,3.6327777777777777,Girodon,63355,0.4985991555700203
73482,821999,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.526944444444446,3.8444444444444446,les Pradeaux,63173,8.67394302517279
75965,833779,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
75966,833779,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
73483,821999,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.526944444444446,3.8444444444444446,les Pradeaux,63173,8.67394302517279
73484,821999,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.526944444444446,3.8444444444444446,les Pradeaux,63173,8.67394302517279
73492,822098,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
73493,822098,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
73494,822098,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.650277777777774,3.6708333333333334,MIRAT,63207,0.43673384171906765
77548,837601,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
77549,837601,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
77551,837601,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
77552,837601,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
82334,1246287,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.245488956785392
82335,1246287,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.245488956785392
82336,1246287,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.245488956785392
98322,1612702,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.65222222222222,3.51,Cissartie,63065,6.545719122504531
98323,1612702,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.65222222222222,3.51,Cissartie,63065,6.545719122504531
98324,1612702,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.65222222222222,3.51,Cissartie,63065,6.545719122504531
104840,1670661,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
104841,1670661,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
104842,1670665,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104843,1670665,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104844,1670665,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104845,1670665,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104846,1670665,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104847,1670665,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.815555555555555,3.5491666666666664,Le Busset,63151,5.650634058182814
104851,1670673,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.16625622431684
104852,1670673,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.16625622431684
104853,1670673,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.63138888888889,3.580833333333333,Chantozet,63132,6.16625622431684
104892,1671068,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104893,1671068,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104894,1671068,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104895,1671068,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104896,1671068,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104897,1671068,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.83083333333334,3.500277777777778,,63276,7.936454450426363
104898,1671075,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
104899,1671075,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
104900,1671075,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
104901,1671075,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
104902,1671075,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
104903,1671084,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
104904,1671084,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
104905,1671084,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
104906,1671084,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
104907,1671084,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
105875,1678616,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.8183078432675586
105876,1678616,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.8183078432675586
105877,1678616,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.736111111111114,3.558611111111111,Le Montel,63125,1.8183078432675586
114093,1731381,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.55555555555555,3.7822222222222224,Les Roches de Goure,63003,3.731332603809943
114094,1731381,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.55555555555555,3.7822222222222224,Les Roches de Goure,63003,3.731332603809943
143213,2223875,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.69833333333333,3.586666666666667,,63434,0.28397184983462553
143214,2223875,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.69833333333333,3.586666666666667,,63434,0.28397184983462553
143215,2223875,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.69833333333333,3.586666666666667,,63434,0.28397184983462553
146919,2282949,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.659444444444446,3.7849999999999997,LES GRANGES,63179,6.557910142539903
146920,2282949,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.659444444444446,3.7849999999999997,LES GRANGES,63179,6.557910142539903
146921,2282949,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.659444444444446,3.7849999999999997,LES GRANGES,63179,6.557910142539903
146994,2284063,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.54222222222222,3.684166666666667,LA CROIX DU FRAISSE,63341,3.9242264311852626
146995,2284063,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.54222222222222,3.684166666666667,LA CROIX DU FRAISSE,63341,3.9242264311852626
157472,2505179,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.5175,3.7852777777777775,,63374,4.779949468707573
157473,2505179,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.5175,3.7852777777777775,,63374,4.779949468707573
157474,2505179,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.5175,3.7852777777777775,,63374,4.779949468707573
157475,2505179,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.5175,3.7852777777777775,,63374,4.779949468707573
157476,2505179,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.5175,3.7852777777777775,,63374,4.779949468707573
157477,2505179,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.5175,3.7852777777777775,,63374,4.779949468707573
157924,2518158,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.628178893997881
157925,2518158,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.698611111111106,3.663333333333333,BEAUFRIAS,63258,3.628178893997881
161188,2578104,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161189,2578104,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161190,2578104,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161191,2578104,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161192,2578104,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161193,2578104,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
161194,2578104,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.81888888888889,3.4405555555555556,LE BUIS,63364,9.771207419157559
165927,2645777,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.71027777777778,3.741388888888889,,63057,7.877219728122904
165928,2645777,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.71027777777778,3.741388888888889,,63057,7.877219728122904
165929,2645777,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.71027777777778,3.741388888888889,,63057,7.877219728122904
166037,2647389,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166038,2647389,BOUYGUES TELECOM,5G,3500,5G NR 3500,Techniquement opérationnel,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166039,2647389,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166040,2647389,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166041,2647389,BOUYGUES TELECOM,4G,2600,LTE 2600,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166042,2647389,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166043,2647389,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
166044,2647389,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.840833333333336,3.5180555555555557,,63430,8.59263611594224
169666,2700544,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.59777777777778,3.638611111111111,LA CROIX,63174,5.628422357172843
169667,2700544,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.59777777777778,3.638611111111111,LA CROIX,63174,5.628422357172843
165296,2637263,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.749918075698785
165297,2637263,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.749918075698785
165298,2637263,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.73916666666667,3.4433333333333334,LES CHARMES BLANCHES,63252,6.749918075698785
173377,2746909,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7234405306418656
173378,2746909,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7234405306418656
173379,2746909,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.68277777777777,3.5319444444444446,CHEZ POULON,63136,2.7234405306418656
178848,2832051,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.505,3.8233333333333333,,63173,8.022979092757405
178849,2832051,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.505,3.8233333333333333,,63173,8.022979092757405
178850,2832051,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.505,3.8233333333333333,,63173,8.022979092757405
182062,2875423,BOUYGUES TELECOM,5G,2100,5G NR 2100,Techniquement opérationnel,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,5.956543454152822
182063,2875423,BOUYGUES TELECOM,2G,900,GSM 900,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,5.956543454152822
182065,2875423,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,5.956543454152822
182066,2875423,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,5.956543454152822
182067,2875423,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.51694444444444,3.6680555555555556,NOTRE DAME DE MONS,63081,5.956543454152822
189093,2952908,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.608204301641349
189094,2952908,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.608204301641349
189095,2952908,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.574444444444445,3.6933333333333334,Les Gladeaux,63431,2.608204301641349
184454,2898349,BOUYGUES TELECOM,4G,700,LTE 700,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.212811435148727
184455,2898349,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.212811435148727
184456,2898349,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.61527777777778,3.6705555555555556,Le Grand Champ,63037,3.212811435148727
193789,3005067,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.534166666666664,3.796111111111111,Les Rochers,63374,4.824637494232341
193790,3005067,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.534166666666664,3.796111111111111,Les Rochers,63374,4.824637494232341
195683,3023581,BOUYGUES TELECOM,4G,1800,LTE 1800,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3449222134187384
195684,3023581,BOUYGUES TELECOM,4G,2100,LTE 2100,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3449222134187384
195685,3023581,BOUYGUES TELECOM,4G,800,LTE 800,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3449222134187384
195686,3023581,BOUYGUES TELECOM,3G,900,UMTS 900,En service,45.61611111111111,3.715277777777778,Sur l'Horme,63037,0.3449222134187384
219764,345992,FREE MOBILE,4G,700,LTE 700,En service,45.513333333333335,3.6919444444444447,Tissonnière,63081,4.67832262539655
219765,345992,FREE MOBILE,3G,900,UMTS 900,En service,45.513333333333335,3.6919444444444447,Tissonnière,63081,4.67832262539655
219784,348090,FREE MOBILE,4G,700,LTE 700,En service,45.465833333333336,3.791111111111111,Le Suc du Tour,63371,9.56484254097003
219785,348090,FREE MOBILE,3G,900,UMTS 900,En service,45.465833333333336,3.791111111111111,Le Suc du Tour,63371,9.56484254097003
219786,348092,FREE MOBILE,4G,700,LTE 700,En service,45.66361111111111,3.577222222222222,L'Oligne,63434,3.433381319143419
219787,348092,FREE MOBILE,3G,900,UMTS 900,En service,45.66361111111111,3.577222222222222,L'Oligne,63434,3.433381319143419
219865,363459,FREE MOBILE,4G,700,LTE 700,En service,45.6025,3.781111111111111,La Grande Pièce,63441,4.287793187856585
219866,363459,FREE MOBILE,3G,900,UMTS 900,En service,45.6025,3.781111111111111,La Grande Pièce,63441,4.287793187856585
224570,449668,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
224571,449668,FREE MOBILE,4G,1800,LTE 1800,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
224572,449668,FREE MOBILE,4G,2100,LTE 2100,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
224573,449668,FREE MOBILE,4G,2600,LTE 2600,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
224574,449668,FREE MOBILE,4G,700,LTE 700,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
224575,449668,FREE MOBILE,4G,900,LTE 900,En service,45.65333333333333,3.808611111111111,Pierre sur Haute,63179,7.657865957573041
230033,472985,FREE MOBILE,4G,700,LTE 700,En service,45.79111111111111,3.4469444444444446,Chez Goutta,63045,7.790901973017236
230034,472985,FREE MOBILE,3G,900,UMTS 900,En service,45.79111111111111,3.4469444444444446,Chez Goutta,63045,7.790901973017236
235758,507293,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
235759,507293,FREE MOBILE,4G,1800,LTE 1800,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
235760,507293,FREE MOBILE,4G,2100,LTE 2100,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
235761,507293,FREE MOBILE,4G,2600,LTE 2600,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
235762,507293,FREE MOBILE,4G,700,LTE 700,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
235763,507293,FREE MOBILE,4G,900,LTE 900,En service,45.547777777777775,3.756666666666667,LA POUDRIERE,63003,1.6927236714938416
240628,535409,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240629,535409,FREE MOBILE,4G,1800,LTE 1800,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240630,535409,FREE MOBILE,4G,2100,LTE 2100,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240631,535409,FREE MOBILE,4G,2600,LTE 2600,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240632,535409,FREE MOBILE,4G,700,LTE 700,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
240633,535409,FREE MOBILE,4G,900,LTE 900,En service,45.848333333333336,3.551388888888889,Les Belins - Les Fayes,63430,9.293071021770537
245596,588097,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
245597,588097,FREE MOBILE,4G,1800,LTE 1800,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
245598,588097,FREE MOBILE,4G,2100,LTE 2100,En service,45.75666666666667,3.558611111111111,,63125,0.9801682147211461
264336,837601,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264337,837601,FREE MOBILE,4G,1800,LTE 1800,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264338,837601,FREE MOBILE,4G,2100,LTE 2100,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264339,837601,FREE MOBILE,4G,2600,LTE 2600,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264340,837601,FREE MOBILE,4G,700,LTE 700,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264341,837601,FREE MOBILE,4G,900,LTE 900,En service,45.717222222222226,3.5847222222222226,PIBOULET,63414,1.6154726779750752
264090,833779,FREE MOBILE,4G,900,LTE 900,En service,45.57277777777778,3.793333333333333,Bunangues,63003,5.120362842576037
269506,1246287,FREE MOBILE,4G,700,LTE 700,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.245488956785392
269507,1246287,FREE MOBILE,3G,900,UMTS 900,En service,45.689166666666665,3.4305555555555554,la Vigne,63155,8.245488956785392
287298,1612702,FREE MOBILE,4G,700,LTE 700,En service,45.65222222222222,3.51,Cissartie,63065,6.545719122504531
287299,1612702,FREE MOBILE,3G,900,UMTS 900,En service,45.65222222222222,3.51,Cissartie,63065,6.545719122504531
291714,1670661,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291715,1670661,FREE MOBILE,4G,1800,LTE 1800,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291716,1670661,FREE MOBILE,4G,2100,LTE 2100,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291717,1670661,FREE MOBILE,4G,2600,LTE 2600,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291718,1670661,FREE MOBILE,4G,700,LTE 700,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291719,1670661,FREE MOBILE,4G,900,LTE 900,En service,45.680277777777775,3.613611111111111,Le thiaudat,63355,0.1807052712484055
291738,1671075,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.8,3.6175,La Vieille,63469,7.4523081763762535
291739,1671075,FREE MOBILE,4G,1800,LTE 1800,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
291740,1671075,FREE MOBILE,4G,2100,LTE 2100,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
291741,1671075,FREE MOBILE,4G,2600,LTE 2600,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
291742,1671075,FREE MOBILE,4G,700,LTE 700,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
291743,1671075,FREE MOBILE,4G,900,LTE 900,En service,45.8,3.6175,La Vieille,63469,7.4523081763762535
297674,1731117,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
297675,1731117,FREE MOBILE,4G,1800,LTE 1800,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
297676,1731117,FREE MOBILE,4G,2100,LTE 2100,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
297677,1731117,FREE MOBILE,4G,2600,LTE 2600,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
297678,1731117,FREE MOBILE,4G,700,LTE 700,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
297679,1731117,FREE MOBILE,4G,900,LTE 900,En service,45.640277777777776,3.5577777777777775,ROUSSY,63132,6.627016003572997
313705,1965957,FREE MOBILE,4G,1800,LTE 1800,En service,45.81583333333333,3.549444444444444,BUSSET,63151,5.683954484416409
309076,1907538,FREE MOBILE,5G,700,5G NR 700,Techniquement opérationnel,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
309077,1907538,FREE MOBILE,4G,1800,LTE 1800,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
309078,1907538,FREE MOBILE,4G,2100,LTE 2100,En service,45.683055555555555,3.645,LA BOURBOULHOUSE,63258,1.3032881550995647
